transitions,activity_day,uuid,from_fips,to_fips
87,02/04/21,6ed1a97a-d9d2-46ac-8fc0-e0dbc9f7454f,36007,36107
26,02/04/21,42df20fa-3c4b-4701-ba2d-4c98424da48c,36099,36109
211,02/04/21,e1ada743-e3ed-424f-b58f-fa7b259b1114,36071,36105
607,02/04/21,fad90b45-0cce-49ec-b759-a7d36b9d3281,36005,36047
2170,02/04/21,adb0b191-8bdc-484e-9bb3-47309108e1c1,36081,36047
134,02/04/21,b064371c-dff6-4109-a091-c6220444b0a1,36029,36055
5754,02/04/21,3eb5b59d-4b69-4d94-ab40-da14440f9948,36091,36091
60,02/04/21,95d10ca6-72f4-4b57-8924-9f50fb7e84b9,36091,36083
231,02/04/21,ae3b44c7-a2b1-4cda-a860-04a9eed99fde,36093,36001
85,02/04/21,03d9228a-10a1-43e1-8443-1a98685013e8,36067,36023
36,02/04/21,3ef2486a-341c-4009-be63-7f9e36a5ef30,36083,36093
32,02/04/21,370e704c-b0d2-4b97-b2fc-9b56d6cc2755,36073,36037
36,02/04/21,fdc08fd2-b66c-473f-abe2-e7971d7c20e6,36087,36005
66,02/04/21,c45f33c6-170b-4ad2-89df-f818a44a2ba3,36013,36009
391,02/04/21,577f10c2-cf13-474b-8f43-85caabdc234e,36119,36005
67,02/04/21,4402d436-2a2a-4dad-891f-93f1e014248a,36005,36059
27,02/04/21,d3534f67-8bd3-4a8b-bbe4-5085f2b84b21,36067,36069
890,02/04/21,f2916752-2b61-4f83-b7c2-3d2e4f99ed2c,36031,36031
40,02/04/21,ecc35c87-969c-44d7-84e1-401fa224a305,36093,36001
40,02/04/21,f8239047-4fb5-4be8-8219-96e67be307e7,36013,36029
48,02/04/21,6aa1506b-c474-429d-a578-0df909cdca56,36105,36071
77,02/04/21,ed1d3ee7-0602-4adc-b8c0-671699395b75,36121,36029
126,02/04/21,0682289d-675d-45e6-aba9-9c6089c77bfa,36037,36055
59329,02/04/21,b8463b38-1269-442e-b602-9ce3dc29bd37,36047,36047
60,02/04/21,c6c19747-8e96-45dd-82b6-87769253b0fb,36035,36057
50,02/04/21,d08e2759-0f13-4243-b75c-6f1d340cd35b,36007,36017
196,02/04/21,807dbfd5-f7dc-43c1-8595-4d0895c063c7,36083,36001
47,02/04/21,27d45a19-a010-4569-8252-1d4ae2ba1757,36011,36067
101,02/04/21,5c281e2f-4e86-4746-a73d-f73a1e39b46f,36113,36115
1514,02/04/21,9c859627-4c7a-4553-9d84-0dfda8f8be1c,36047,36081
2302,02/04/21,1379f29a-3301-462c-bca3-3103e03489b2,36061,36081
26,02/04/21,aeda975e-1e54-43c4-8689-e6a4002b9fe9,36057,36001
118,02/04/21,9368a7d9-d45d-4c5d-bb8c-e99fa756c1d9,36009,36029
828,02/04/21,9aa59555-a82d-4779-a7b0-12d624a07a85,36099,36099
47470,02/04/21,66137eff-8ec3-40f2-ae57-48c4145cc67d,36059,36059
830,02/04/21,24f00b1a-fb1a-4c23-ae77-09608b80df1d,36031,36031
30,02/04/21,1e60b6ba-c4a8-4960-afe0-df6c706faf12,36017,36053
109,02/04/21,2c4dc7a8-6146-4377-88ae-0cc15d7ec0f4,36057,36035
56,02/04/21,a5d54733-bfa3-4254-a754-31fae068fe74,36007,36025
7439,02/04/21,b6f031f5-e9f2-4e8f-bf1a-827b7e3e5ce7,36065,36065
113,02/04/21,dcbeeb52-78d2-436a-afe9-097bfbc0a049,36041,36041
1276,02/04/21,17dbcc94-4714-44bb-9f8b-3b001ef9a388,36115,36115
76,02/04/21,5189d521-d9ee-417c-9cca-df823cbf6dfc,36007,36017
19,02/04/21,e61daacb-dd99-426e-9c7b-5a36a0da085e,36065,36057
31,02/04/21,45a1bea2-4206-43f8-9361-6df38d197f35,36077,36043
36,02/04/21,c960c548-c5c7-4696-8fc1-30d6af4bde24,36101,36069
46,02/04/21,8ba9987b-459b-4ad8-a123-f0cc0298a90d,36049,36045
37,02/04/21,7f85fb76-ed2e-4d5d-bc0b-f2d58c882df7,36011,36075
40,02/04/21,77b4d998-e1b6-44cc-94fc-5c71f29713cb,36021,36001
6136,02/04/21,e3a2621b-0715-42a0-8f92-8efbca5af7b2,36087,36087
59,02/04/21,ee695f90-d864-4a29-a339-eb242e883ad5,36093,36091
35,02/04/21,2526261d-18d0-405f-8e71-f6fe7cd76451,36093,36095
125,02/04/21,b72dba44-6f0d-4534-a9d9-ceb191d815ac,36069,36055
164,02/04/21,c07ffe7a-db74-478c-a2cc-cac71701700a,36085,36061
340,02/04/21,c3ed6894-3d6e-4a92-b4d5-3e7ef006beef,36103,36081
35,02/04/21,66f98bc7-bfb2-49cf-9fb3-e0e45aad3032,36057,36067
47,02/04/21,04ba0869-b611-4de1-87ae-b103f15ebdcb,36099,36067
72,02/04/21,4a3cf59d-520e-42d5-9e12-4db8e446715f,36059,36119
29,02/04/21,8c5bda83-e3fe-4334-a44c-44a51e2a2d08,36123,36097
26,02/04/21,bbe4f2a0-10ef-4053-8c48-b4c4ae7aeae3,36069,36123
47,02/04/21,ff936b78-b339-4552-86c1-48399ba907b0,36045,36075
21,02/04/21,fdd22f85-a507-43dc-a6a2-4cec4324cd3c,36065,36017
86,02/04/21,6ce584f4-c0be-4f09-97bc-252091704250,36053,36065
128,02/04/21,ad6d662e-7bb7-4df7-a245-f1a732a52a7c,36091,36115
53,02/04/21,6d01e7b6-1597-4b65-8f96-b7ebedaebe03,36087,36061
518,02/04/21,83845e57-65c0-49cb-aaff-8d85f612b9a0,36123,36123
19,02/04/21,422d3ddb-c2b8-43a1-9306-7abb01d81c95,36115,36091
286,02/04/21,2111bc97-b239-40c9-ba1b-21213eec6368,36047,36005
56,02/04/21,c5aa0109-02c2-41ef-b666-815262577941,36033,36089
2398,02/04/21,cd131af2-6c41-41a5-b6bf-477ac447f15d,36117,36117
192,02/04/21,238c8222-4448-4086-ad01-c6feb7ede498,36047,36059
33,02/04/21,f240c0f5-0c48-44c4-aeee-306e9dc59601,36057,36093
137,02/04/21,e6bb9985-d7e4-42eb-85eb-05efc4e4115e,36071,36027
85,02/04/21,e6b7d6b3-ceb7-403a-92b9-970b217b209e,36069,36123
199,02/04/21,efcaa61c-cd4a-44a6-bc31-afbce08c0d38,36115,36113
29,02/04/21,694b0973-1964-48cb-8466-a224343ad886,36035,36091
31,02/04/21,29ca44f8-807c-4b69-8f71-3cd944b889d9,36095,36093
170,02/04/21,76cbc031-40cf-4789-8450-83f698a923c9,36119,36027
145,02/04/21,b6a56b61-302d-4149-9ba5-dfe359622a9b,36091,36093
57,02/04/21,e6661020-0437-4db7-b9ca-2bc626890ae6,36109,36107
1998,02/04/21,50c52e3c-8e90-4afc-bc1c-18a885218248,36011,36011
31,02/04/21,3e4515b0-341f-45ac-96f3-a13387075922,36071,36061
63,02/04/21,b670c608-092b-4bd8-a1e3-a690b317dbd0,36123,36069
2105,02/04/21,7ee946f0-2759-48ca-bb6a-08024851198e,36009,36009
152,02/04/21,aeb3a319-838b-4b5c-b4b1-02bc0eb862b3,36081,36061
34,02/04/21,4df07232-802e-4bde-b71b-0b7f0858c094,36043,36077
28,02/04/21,4665e05d-f130-4473-8949-e8efa0f62181,36001,36057
89,02/04/21,dc826c2e-c646-44a4-9a94-8b4d41cf435e,36081,36119
36,02/04/21,c33d60a2-5dee-4654-8650-2bc4b416146a,36091,36115
34,02/04/21,f35824e2-349c-439c-abbb-0b665a7c9fd4,36071,36005
2363,02/04/21,eae74338-872d-4e7f-bf43-d844f0a2bc60,36015,36015
187,02/04/21,f1eca6dc-e72f-4794-9e61-56325b48ca69,36107,36007
141,02/04/21,58294f93-1e18-4e8c-a304-224fe6dd9a13,36043,36065
52,02/04/21,849f5489-574b-4307-884a-047e9842021a,36085,36047
54,02/04/21,ccf477c3-cb68-4db2-b120-6449c722af65,36121,36037
1835,02/04/21,c418fbe8-9f30-4b20-8a21-0253046101e0,36009,36009
229,02/04/21,a22a2756-8728-4653-9ffa-733610ecbb31,36015,36101
331,02/04/21,686de286-4b30-492e-97b3-318424f0ba35,36111,36071
30,02/04/21,6862a521-743d-4288-bbfb-ea079a0267db,36083,36093
1545,02/04/21,b17aeefb-0914-49f1-bf7e-6719bc7c3df8,36113,36113
48,02/04/21,e878fdda-1caf-4c4f-87b7-b235f87552c6,36107,36015
150,02/04/21,06f6b0c3-3c0b-4656-bfea-3e67d6550e98,36103,36005
1536,02/04/21,27e3826a-ca75-4617-9c6c-2cba1de61741,36035,36035
17,02/04/21,dde6324a-cd28-46db-a67b-1f2a701a11a1,36061,36103
574,02/04/21,cb936171-8f40-4894-88cb-ceba712b8b0a,36047,36061
236,02/04/21,0977f054-18ce-49ba-92e7-75f4aa5713a6,36119,36081
1642,02/04/21,4f23bfda-1ff6-493c-9fc5-f1b89a07bcb2,36051,36051
974,02/04/21,259c56db-dbb2-4103-ae8b-07d26ba20617,36029,36063
190,02/04/21,cb2b5249-8895-4ee3-8f62-e57d8fe2de46,36059,36061
353,02/04/21,31d2f02f-238d-4368-85c4-955080ef594f,36047,36081
15,02/04/21,39d963be-783a-4102-8738-704cd07f0c27,36029,36047
251,02/04/21,b36b2863-7ec4-4e14-b165-004ab009e822,36005,36081
1036,02/04/21,ff30c9d7-4b5a-4d72-8942-4c81bcf71e9b,36061,36081
25,02/04/21,a0a030b8-faea-4532-b79d-7e5dd4e5da6d,36045,36089
1112,02/04/21,d1725866-6373-428b-a385-b33348105ad9,36021,36021
52,02/04/21,346d4a94-c68d-4ae1-a27c-0cc7cb82e44b,36065,36067
3122,02/04/21,4fa2178a-d049-41ef-962f-9b505d88f4c6,36069,36069
223,02/04/21,5c450724-f7ad-4547-b998-3eecd934f58a,36057,36035
215,02/04/21,3a15bbd3-e7cf-4957-8a5a-a696f5310807,36087,36071
79,02/04/21,7a5c7969-a84c-46cf-b2a5-357e167da63f,36117,36069
151,02/04/21,69cb7cdf-0c20-4ee8-aa68-21762c561513,36083,36091
45,02/04/21,d5ab4156-832e-436a-9a3c-65a83fbb3b12,36085,36081
49643,02/04/21,e3435d4b-878b-49a8-b765-6c84629709d9,36081,36081
70,02/04/21,ccbe6cdd-8bcc-4c23-bfce-696cdb836a43,36087,36071
2809,02/04/21,1ee1ea44-a9d7-460e-bf7e-11f60dfddfcd,36101,36101
23,02/04/21,66816089-6b6c-428c-b659-7cbff314b2a3,36095,36001
1964,02/04/21,f5b80522-5041-4c65-9397-bf4d71d52af4,36009,36009
1236,02/04/21,5e4554ed-0ff2-4958-af4b-4fd337b9c82c,36077,36077
493,02/04/21,5b94483d-aa59-4a89-b990-772796535d3e,36049,36049
16710,02/04/21,514c10be-c8b2-4917-beec-bf651df5b21d,36085,36085
53963,02/04/21,1c4ad22c-fe1c-4163-959b-e97654d78585,36047,36047
1801,02/04/21,d0dc718a-f105-4a46-a391-e4325d5f0909,36105,36105
1833,02/04/21,2911fbde-5ad3-4fd6-bc51-adcdb3b59aad,36089,36089
14399,02/04/21,66d63eea-236e-4a6c-866f-2817bd0acc49,36067,36067
368,02/04/21,ed7e930d-d1c6-425f-8261-edd03365004f,36075,36067
23,02/04/21,fc3e43ed-930a-4933-8f25-f66d2eb24035,36059,36071
35,02/04/21,a1b81432-7f52-4e38-9b52-078ef921a336,36021,36027
104,02/04/21,ff4deefc-f5fd-42de-ad4c-a7ec1f196cbd,36119,36071
33,02/04/21,bbc73eed-d509-40ef-b260-6489ec51f485,36025,36007
39,02/04/21,64074f00-aaa1-4d5f-80f3-a2dd554a740a,36001,36021
37572,02/04/21,7b322420-92a9-4df6-9afd-aded30eeeecd,36005,36005
36074,02/04/21,28e6ff7e-ad6a-47ae-ba43-1dd157cfc0d7,36061,36061
67,02/04/21,05a5f4cf-07cb-40fb-a23f-454df6b72b26,36027,36111
23105,02/04/21,80d1eacb-c381-4071-b25a-d12bb5520a95,36119,36119
41,02/04/21,3d5a118f-3565-48d9-8c80-faf94d436249,36075,36011
55,02/04/21,31663981-46b7-455a-b07c-35f68603f37d,36063,36073
25,02/04/21,8b1016b6-3a65-4e0a-83a8-20a86eb10d1d,36065,36077
117,02/04/21,7ae27db5-833c-469d-a2de-1c6322f8056f,36115,36113
40746,02/04/21,8aae2feb-c585-407b-bbf7-220c2900de11,36047,36047
318,02/04/21,0a3c69fc-8939-45b4-b7ca-88c9531f8993,36091,36113
59,02/04/21,3ac3ad3e-715b-4e2b-bba8-efa0908ce7fa,36119,36071
63,02/04/21,06809735-6d8c-4348-8340-6578aa5204a4,36017,36077
38,02/04/21,5d9328e8-8661-47a7-a006-03c64add066f,36045,36067
6132,02/04/21,b4c43dcc-be0a-49e5-be1f-4a93d6de89e4,36007,36007
65,02/04/21,6a101c5f-a220-4f89-830a-2b13a7d11afb,36013,36029
56,02/04/21,c44dcd10-a513-4083-b4e8-0a48bacddb9f,36029,36009
150,02/04/21,8af35cac-bbf2-462b-9173-ae57fd702698,36067,36065
843,02/04/21,ac215334-0f3c-4442-9c26-2d1354b4ea88,36099,36099
220,02/04/21,0af4f24e-9725-4043-be8b-3360cc6eefe5,36115,36113
1455,02/04/21,bfee40f5-1817-4323-8776-273b37bb64bc,36115,36115
21,02/04/21,f4532fe1-2046-47a1-a0f7-60f1c84f72e5,36071,36059
36,02/04/21,9dcb709a-9b79-4d72-be62-84566d95b495,36081,36085
33,02/04/21,1bf7b4fa-6fc5-491e-abe8-78a95f9bf869,36017,36025
2398,02/04/21,371ccd45-70bf-4545-a7bc-563c8d710640,36079,36079
241,02/04/21,e25c3afd-ac12-40de-9390-5c7a50404150,36047,36059
74,02/04/21,22caec66-5aa5-49f4-8147-9642a7ebf777,36021,36083
2475,02/04/21,83c06497-7523-42cd-9598-5dd9c825ecdf,36109,36109
19,02/04/21,67c68324-b012-4f63-be2c-286d20589a92,36029,36069
2271,02/04/21,ef03dfe2-97ab-412c-90fd-c0627f38eccb,36089,36089
511,02/04/21,7940a741-f048-4a0c-8c9d-5586821582ff,36083,36001
196,02/04/21,ac307042-ac8e-4eec-b94e-6c077ff26b02,36035,36057
3256,02/04/21,b124f4ef-4838-444f-b1e4-41b00f6aae55,36083,36083
20635,02/04/21,7fa78c4c-ca4e-4128-89c0-121a443a6801,36055,36055
26,02/04/21,d8d99f3b-2f93-47d1-8047-724ff049773b,36101,36123
815,02/04/21,5991232e-a760-4117-a6a1-8145bcfced1c,36031,36031
191,02/04/21,86446276-50eb-4bee-9791-408fedac6356,36105,36071
601,02/04/21,fd250a46-b0e8-41f1-a96b-0ab181f23cd6,36123,36123
4461,02/04/21,80619421-0406-4204-adb4-8ba20dd729f8,36111,36111
1314,02/04/21,38e420a1-e76b-436d-8ea6-2525434364c9,36115,36115
29,02/04/21,2162f9e8-46aa-4d60-84f8-c844daef57f1,36025,36077
347,02/04/21,a2e77f45-5685-466c-b2b8-0765e219ad5e,36081,36005
303,02/04/21,639658f1-ccfe-45de-9b6c-b4a75b70178a,36005,36047
3832,02/04/21,1f3d66b7-d04a-432f-8cba-1cdd43e86b5e,36045,36045
28,02/04/21,87c34acd-2efe-4d0e-8f6c-28053cf79084,36065,36049
32,02/04/21,dce18340-e52d-43a0-b95e-10332d47caed,36037,36121
173,02/04/21,22d08f72-d291-4b7b-9ee8-d8f69a964400,36113,36091
6584,02/04/21,39e2aa7c-2629-4c47-a653-6f2a2dd1a74a,36001,36001
149,02/04/21,8db8f325-9b2d-459c-8564-470efef6a3ca,36029,36009
2116,02/04/21,c4737a1e-360c-431c-935b-5fd7a31841d2,36117,36117
250,02/04/21,f4417944-dcb1-435e-8d7e-105d963f1e9f,36085,36047
55,02/04/21,8b888360-adc3-43b5-92bf-3aa1d00ebc66,36023,36109
82,02/04/21,fe9c349e-5fd3-4deb-8b0b-9966f88f9f8a,36009,36013
719,02/04/21,c47a01ce-dd29-4612-9104-13a273127dd3,36121,36121
1150,02/04/21,e18636de-2bb1-432a-8b91-a7e589035296,36029,36063
448,02/04/21,81033dbc-aff9-49e1-8d8e-b7e7c8eeddd9,36047,36085
25,02/04/21,ee891b19-8b32-4b7e-9eb2-67d205b0256e,36077,36065
144,02/04/21,5a65d405-3276-47b6-b392-3e59633914e0,36013,36029
70,02/04/21,8eb37d4c-50d1-4c1c-b0a0-21a3e62122fb,36039,36111
70,02/04/21,56921402-9bd8-4e22-bb8c-c01a93a47bae,36023,36109
2936,02/04/21,ef10bcb5-15fc-4939-8060-8a45c5313220,36101,36101
3757,02/04/21,021bed15-d382-4799-a5fe-6d477959b3b7,36013,36013
53,02/04/21,454ac209-c730-4cf1-ae19-af315811f769,36103,36061
209,02/04/21,3dcbbc40-f976-4a48-9d83-d6cdb739e59e,36007,36107
18,02/04/21,70794db1-88b3-4ef4-bed1-f70df54fb230,36067,36109
10,02/04/21,f2398483-e75d-49e7-919b-4d669615ad31,36057,36043
574,02/04/21,983a7b9a-75f0-43bf-b7ec-80599e97ec43,36081,36005
34,02/04/21,fc37a29a-02e1-40ac-b7d9-dff62d826eac,36037,36073
281,02/04/21,82bbbb01-9667-49e0-974f-77dda121d01c,36061,36047
17939,02/04/21,6d09b7e0-0d66-416c-8650-1e869db322f9,36119,36119
13,02/04/21,e472e670-c29e-470f-ab85-4fc759bc16c1,36015,36109
1648,02/04/21,183c517d-45f2-44d1-b403-5000df2108a4,36019,36019
550,02/04/21,9ef31954-4872-4fb3-9426-f90cb03762dd,36085,36047
60955,02/04/21,14a454e4-239a-4df7-b26a-b94a3220eef5,36103,36103
149,02/04/21,bf012031-f23a-4812-b8f8-e7271926e881,36069,36117
65,02/04/21,e2b0b94c-b3fc-4da6-a9cf-d2e876b203c1,36047,36085
147,02/04/21,9a5e01d1-22ec-4ad6-9e10-e93ab2eecbe1,36071,36087
3845,02/04/21,e3e88e62-e450-46ec-9857-35229403e687,36013,36013
24,02/04/21,4337499a-683c-46c7-aaee-66aab89879f6,36123,36101
507,02/04/21,23fc8aad-737a-4433-affa-75aea1621b49,36095,36095
95,02/04/21,dff2dc8e-2299-4a3a-aa2d-55a18ed778a4,36109,36023
177,02/04/21,9e757ef3-cec0-479f-baad-37e8c6c2f664,36071,36087
254,02/04/21,5590cfe9-a9b7-4e13-877f-128d867247b1,36113,36091
24,02/04/21,1f5cf4e4-d8cd-4cc4-aed2-ea4e491ba9f4,36073,36063
58,02/04/21,bab86105-d23b-4ff9-b1cc-0dda29e17c06,36085,36005
2928,02/04/21,f247f307-b2df-433d-8bda-cbbfd29ccf1b,36075,36075
99,02/04/21,a609aaba-9cdd-4751-b7cd-9675d52b6138,36071,36087
12,02/04/21,597dfc64-fa27-4e93-8464-db0dbec961cf,36067,36029
147,02/04/21,fa69fcd1-188e-4054-9bd3-f7a1142194a1,36111,36027
52,02/04/21,4def78d2-70b1-44e4-a055-894b2e2a3acd,36029,36121
2678,02/04/21,c4d514e9-ba2c-4b4e-822f-5a50ef7b28c5,36081,36059
31,02/04/21,094ce7df-ca0e-4704-81bf-aebf446b6e95,36109,36011
28,02/04/21,b1c15179-2475-4def-9696-dd7e8a05e381,36027,36119
1349,02/04/21,16d98dbf-2f51-4691-a87d-fcffa85c79f5,36023,36023
142,02/04/21,d343631c-0266-4049-b86c-1099032afaa9,36061,36119
21,02/04/21,1f0f7705-f7c1-474b-9529-782e62313b67,36119,36071
163,02/04/21,4e27e902-fbd4-4d40-af4c-eccaee5b5437,36117,36055
26,02/04/21,3f941e7a-b0cb-47b4-a0e7-47b0169e3c78,36079,36071
214,02/04/21,05b193f2-c024-4f87-9ded-6ad487cdf2fe,36053,36065
27,02/04/21,d891f1a1-3443-4518-bd89-d6bf4f33a720,36067,36099
41,02/04/21,e859fb2a-28c9-4bd7-a34b-0207407afece,36021,36083
88,02/04/21,aea941b8-88c8-4832-8534-1596081bc91a,36029,36009
89,02/04/21,f802436d-d790-4a03-8af4-86150a4639f0,36061,36103
39,02/04/21,23846bec-1960-45b0-9e8c-e274368f6d3d,36029,36055
54,02/04/21,565f08b8-bd20-46bf-beba-945ed5503ef2,36045,36075
2129,02/04/21,9c924908-395e-4fb5-bcd5-1fb86f9b3b65,36081,36047
1598,02/04/21,5d7ad32a-4ef4-4186-9446-3e62380ae343,36105,36105
476,02/04/21,8a68dce5-0a3a-43c6-9472-4b23ae0c4d66,36001,36093
59,02/04/21,830de470-1c75-4c13-90d5-89280044ae43,36007,36017
31,03/04/21,7eecb158-c6a4-44c8-92b2-a82844f68d87,36031,36113
29,03/04/21,e27fda3c-f54e-429c-a326-8e5e43425812,36117,36011
1259,03/04/21,ae8c4874-7ac1-476b-bf87-481102ba7cad,36003,36003
5824,03/04/21,f17d3bf8-23fc-450e-90fc-1b4a18ed7ff6,36007,36007
49,03/04/21,20aeb474-1815-45c7-8c47-6fdf4559ea2b,36073,36037
30,03/04/21,1e537a04-3b8f-4507-9436-bb76fa93a105,36099,36109
137,03/04/21,fdb45d05-dd87-45f3-8f94-9c8827c77368,36009,36029
14335,03/04/21,a8bd26d2-5d87-4d57-950e-5d3a452ebe7e,36067,36067
21,03/04/21,1873acdb-fc7f-4896-ba1e-f1f94b091a32,36007,36025
55,03/04/21,db4eb3e7-4981-48ca-9ad3-b4cf8cf846e0,36027,36021
178,03/04/21,55f5bd72-ce78-4e5c-a360-857160a489b7,36113,36091
44,03/04/21,209fc4c1-044f-4a8a-a9f1-06e4ed5a811c,36005,36071
40,03/04/21,95aa9ba0-ed91-443f-af9e-b8eee0ea060b,36103,36005
645,03/04/21,698f40c9-0249-4baf-b688-e0c6da34fe2e,36061,36081
34,03/04/21,b06cb29b-3737-4c70-b9fd-9da52157460c,36021,36001
442,03/04/21,6f04feb1-beae-4164-bf3d-ecfa66568b1d,36001,36093
439,03/04/21,31e66d5c-5682-4f7c-94ef-48092613434f,36079,36119
494,03/04/21,5d97c888-233b-415f-adbc-d47a4afdb59a,36049,36049
134,03/04/21,bcd465cb-8e5e-438a-bde3-c7aea0b73448,36073,36055
31,03/04/21,f66ca0f3-1a69-484c-aa3a-18160f771075,36087,36071
39,03/04/21,6976a615-460d-45f4-9b62-04e938b7574e,36013,36009
125,03/04/21,618093f8-0f44-4fcd-895f-7a14f354d359,36119,36061
2512,03/04/21,221ea4c6-3032-46cc-8087-249e706b7f0b,36069,36069
426,03/04/21,34d0b0ae-460f-4726-a5ca-257594ea86d6,36079,36119
34,03/04/21,a8f9593a-3acc-4738-8c4e-426948bb0cba,36009,36029
1324,03/04/21,460df2c8-8362-4db6-aa52-b73de7f44571,36037,36037
31,03/04/21,d6046b10-498f-4d36-89f5-d3d969b5e84f,36007,36107
195,03/04/21,9f11c2e9-1c0a-4941-8678-fe6f225f5278,36063,36029
3323,03/04/21,a1b22ea9-8350-4e69-bca5-b8e54268de3a,36059,36081
41,03/04/21,cb34d2b8-6d24-4bae-bb15-25fd874c3b29,36023,36007
25,03/04/21,e3bfd8c7-7ac3-463f-b502-65df7b803f8c,36005,36085
41,03/04/21,f96fdaa0-6571-4cf8-afa7-ccd052dd575d,36061,36087
120,03/04/21,e3dd57c9-23e0-4a32-bc16-3ea77d21fcd1,36067,36011
62,03/04/21,fc978ea2-145e-4e84-9c4c-aaa3dc0512ab,36003,36101
76,03/04/21,13b08dee-3b38-4660-9c43-9c186c64db00,36053,36067
196,03/04/21,e9963a75-ecb4-4384-a10e-f4cf1df7e6ad,36055,36117
224,03/04/21,c2a12cb5-14e6-4fa3-b099-7096476b1ad4,36113,36091
4107,03/04/21,164d346b-3833-4721-9047-cbbff5b5ac6a,36059,36103
632,03/04/21,dfe8c70a-67c5-4e8a-b24d-0b1504da8758,36123,36123
1217,03/04/21,f860e498-2417-463d-a518-e2a5f2f83d0a,36077,36077
2373,03/04/21,0d4c41aa-36cf-4566-8643-a60edf35dcef,36089,36089
24,03/04/21,d0364279-a7f5-4ab7-92d3-2f0a3db8de23,36115,36083
19,03/04/21,95ae5ef8-b0ea-4f80-8e5d-06acda1491bb,36027,36001
280,03/04/21,47026eb7-7b6e-47bb-b8c0-5082564463fb,36085,36047
16747,03/04/21,9f73bea7-b1b4-47c3-ab4d-a4136e90e180,36085,36085
1135,03/04/21,3878e623-66e6-4adb-8e02-c97ee06f0b68,36021,36021
114,03/04/21,c4b5f716-d21f-4f40-992b-aa8703b69885,36041,36041
52,03/04/21,4beb55b5-b73e-4ad4-a0d5-f59b841752e4,36005,36071
149,03/04/21,aee014d6-a9bb-4db8-aecb-a3c39c10603d,36037,36029
148,03/04/21,6ef60758-d6d1-4512-85d7-0de8c68f2786,36071,36105
27,03/04/21,83777985-643f-4fa5-83df-e782dc1ec5ef,36053,36017
46,03/04/21,2ba73a49-5400-4d9e-90f3-9d222c452cc3,36067,36109
46,03/04/21,e4b6e472-7d92-4a4e-b3fe-723909001415,36089,36033
309,03/04/21,5292c1fd-8f8b-451f-bc80-337112e8a45d,36059,36103
45,03/04/21,85bf2c58-299a-407e-8cfb-1cc4a2f05262,36037,36051
37,03/04/21,61c59dcc-c37a-4963-b058-13b87f36f087,36017,36053
29,03/04/21,3593b6b4-25d3-476e-8e80-bb61ca21553b,36051,36037
69,03/04/21,f5d7a74c-fd06-4f94-a24c-8f50013a684d,36049,36045
577,03/04/21,47e8576b-2c91-463c-b05e-20da46801642,36095,36095
158,03/04/21,b49e83c8-009c-4480-b823-d5ff66561be2,36029,36013
34,03/04/21,3fa7bea6-413d-4a79-bf86-4433ea4fb4e3,36061,36119
64,03/04/21,b0d4e036-9c1e-4700-a84a-e66d82dd4ae8,36007,36023
256,03/04/21,a1e32cdb-bba3-43aa-a1cb-fff60a24cbc2,36001,36083
152,03/04/21,802c75e9-97eb-4d6f-8509-cee93a0f2bf7,36085,36061
432,03/04/21,9ae61060-941d-4fa7-858d-3ed0dcceaaf9,36049,36049
38,03/04/21,e9e9c144-9a3a-4db1-b15f-92d4c29f4204,36103,36005
47,03/04/21,1bc58615-d008-4d73-932a-a40acff5fa26,36119,36059
256,03/04/21,43dffe88-2018-491e-b330-2e2a3a89c95d,36005,36119
32,03/04/21,1be5a20e-e3c5-4bc8-b0e5-4ea1c6b40d3e,36065,36067
78,03/04/21,30622363-6a04-4592-bdaa-1e75ec661781,36087,36119
276,03/04/21,5d7af4d1-601a-42e4-bccb-33753a35230d,36087,36119
82,03/04/21,92f9946e-84c9-4b17-b24b-ef62440aa4f1,36061,36103
20,03/04/21,e37bf632-bc1e-44f5-94ba-3a3fe6d5494b,36017,36007
1441,03/04/21,2b364daf-1510-4848-89de-cc1090962dcf,36115,36115
107,03/04/21,478c294d-06c2-47ab-9861-8e42c264176c,36029,36055
30,03/04/21,bd50f70e-3759-42d7-b546-25c2765a09a3,36071,36079
150,03/04/21,8a32d1be-29f6-4c84-9a4f-bd79c4abbe05,36117,36069
2522,03/04/21,6aa70bde-f751-43b1-ac67-a436a375fe10,36079,36079
29,03/04/21,5e5e44b8-5a42-4c0f-8112-d7017fd8bdab,36109,36007
844,03/04/21,bc7df466-c749-4297-9336-ba44a1c1cb93,36031,36031
127,03/04/21,dd6ca847-eb70-49f2-bb35-29edd3f98b1c,36009,36029
65,03/04/21,ee51e211-12c8-40d3-9f2d-17cdf0d0e54b,36085,36061
1417,03/04/21,21468846-d2ad-4d75-b31a-592feb96279c,36047,36081
121,03/04/21,1bdd8bab-4cd9-4a29-8165-e2cbb6b74f4f,36065,36067
67,03/04/21,8e39e358-1dd1-4480-86a4-0b3a655a3d0a,36003,36101
1325,03/04/21,4a35efd8-b6aa-43a0-8693-148260835dc3,36017,36017
1123,03/04/21,e271f1cf-e29b-46d0-bd12-7cec689b8df7,36073,36073
338,03/04/21,5dd2c90f-ed0d-4362-bcd9-647561c3cb49,36055,36117
36,03/04/21,7b46eaa4-698d-4caf-b45f-e5731818f5a5,36113,36115
2370,03/04/21,486679d0-ff76-4d64-b28e-37ffad4a035c,36117,36117
